EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
SLB,Solomon Islands,0.855035694,0.888300882,0.873088431,0.947762584,1.0711659,0.972606609,0.991072065,1.028745657,1.034584237,1.027537692,1.073259035,1.235435862,1.108697107,1.103972067,1.013044908,0.980990956,0.849270571,0.835736998,0.915975925,0.876523017,0.873730752,0.866939297,0.85844245,0.832650403,0.838852603,0.819459747,0.819524275,0.827299549,0.82505222,0.800745153,1.003948963,1.016440158,1.01812775,1.023792914,1.030271459,1.046166149,1.032259194,1.03182992,1.032412591,1.036972264,1.072072324,1.091125186,1.078330179,1.102518435,1.057934046,0.982509307,0.954195633,0.960131404,0.978999313,0.989774165,0.868692739,0.87950472,0.883653891
SLE,Sierra Leone,1.190883597,1.202972704,1.169858174,1.149899888,1.154108681,1.151416283,1.159899884,1.149613646,1.145832108,1.110659825,1.09140415,1.048885571,1.038842869,0.98895824,0.902944578,0.912235836,0.904897365,0.967302177,0.960258608,0.923881679,0.943667461,0.972650631,0.880839407,0.893190453,0.878055573,0.867500189,0.874148108,0.878476119,0.868197905,0.825866857,0.743767248,0.784417362,0.822025704,0.826820201,0.857222318,0.88400654,0.956231194,0.815274712,0.827862524,0.853946811,0.88273432,0.927676842,0.983570455,0.98819897,1.01388106,0.919239643,0.942525909,0.927298631,1.026237642,0.859460108,0.853834203,0.85566508,0.85041748
SLV,El Salvador,1.625495639,1.553418965,1.609297613,1.569948771,1.568638053,1.618864653,1.652563697,1.715766892,1.769431908,1.68734161,1.495804131,1.449103191,1.324174123,1.333890353,1.300486999,1.374751568,1.347887685,1.452839746,1.449610116,1.439065157,1.479943117,1.625628436,1.705052364,1.730691755,1.845155343,1.858306335,1.832732546,2.019702739,1.988590623,1.992188177,1.893669768,1.979624471,1.997526584,2.065278906,2.124972892,2.161120094,2.234400123,2.264165498,2.114679818,2.062673662,1.99708929,1.974685195,2.008127745,1.864970205,1.934291837,2.003877978,1.985721922,1.874692289,1.895471853,2.036349192,1.820212341,1.944346081,1.997232066
SOM,Somalia,5.430952742,5.353215372,5.448659605,5.354713392,5.10521907,5.138253518,4.646811672,4.40879307,4.228623222,3.856445491,3.602314729,3.611184525,3.646441245,3.542988447,3.596565791,3.690776477,3.693180029,3.758938543,3.826104221,3.733925147,3.426286246,3.018335762,2.748657652,2.994355486,3.202560454,3.248217909,3.246626742,3.2186005,3.119083112,3.067208329,3.049748774,3.030606714,3.000819693,2.962016266,2.933729112,2.91476164,2.741380868,2.558072448,2.510190889,2.461225416,2.421725436,2.382942188,2.342931951,2.287744949,2.244203142,2.19870302,2.155818433,2.100969513,2.060564129,2.054531473,2.022466316,1.992324421,1.952143602
SPM,Saint Pierre and Miquelon,7.647266966,7.528284196,8.865204303,8.788841241,7.825048368,9.230701798,8.374474449,9.121152656,9.103503399,8.985580001,8.883946586,8.705798877,7.557340826,8.10158074,8.895612827,8.082914963,10.03782299,13.15294899,14.0799004,17.17523819,14.96756868,14.26957939,13.38559245,7.917375105,7.996422997,5.354127881,5.339783089,3.539508668,4.484992509,4.379208513,3.575336108,3.591129183,3.933152452,4.479505581,4.323771127,4.504122689,4.781574861,5.186788354,5.39250084,5.85437618,6.487227503,5.263599133,5.522995998,6.569488214,6.952155644,6.799104339,7.195129139,6.508086045,7.670763891,7.371083949,6.841801472,6.383876314,6.30077462
STP,São Tomé and Príncipe,0.549568592,0.539531428,0.523774276,0.531748521,0.533103539,0.544524897,0.557581233,0.549739725,0.544855265,0.565091487,0.552090756,0.55163021,0.531570971,0.551331179,0.548677807,0.545424304,0.570653144,0.656219143,0.628932708,0.605838701,0.760563436,0.876448942,0.797872407,0.773990911,0.846612268,0.850134826,0.859332267,0.851715537,0.853394501,0.864181549,0.84260908,0.833644078,0.888841247,0.940678931,0.995746684,1.02485032,1.048222881,1.047139354,1.077941121,1.114932484,1.162049695,1.157216271,1.174826294,1.160756553,1.146925801,1.174875011,1.165540016,1.151417361,1.128690461,1.199999494,1.201048199,1.21803821,1.155796221
SUR,Suriname,5.589865026,5.5969266,5.463858233,6.181398997,5.9928387,5.771377998,5.979062587,6.3740124,6.815438385,6.827073588,7.023448595,6.476745264,6.412781174,5.857216958,5.37447986,5.644269477,5.575902979,4.664723032,4.784034801,5.179899893,4.717570996,4.745666357,4.978189002,4.562537845,4.338709636,4.323305698,4.241180851,4.045970123,4.001906918,3.710622516,5.426447798,5.40985234,4.150096108,4.569104742,4.814445625,5.307241443,4.965468124,4.687335293,4.801884891,4.951335141,5.494291258,5.873821979,6.689430388,6.391875612,7.00501844,7.094469368,7.517717463,6.474297358,5.826030065,6.769109415,6.585826233,7.695676306,7.66661372
SVK,Slovakia,12.76078812,12.69770159,12.77208128,12.92263698,12.90888781,13.08512143,13.12600471,13.41734695,14.65573935,14.73314786,15.34876639,14.83497463,14.38712705,14.26818936,14.61773108,14.4675953,13.82579163,14.12400246,14.26259996,14.10642796,14.1273816,12.21437577,11.31150719,10.883384,10.38116871,10.37517201,10.48262237,10.3850768,10.18041715,10.01137892,9.524731537,9.648366197,9.551335156,9.664278348,9.602557895,9.659605978,9.61174949,9.501417509,9.489778177,8.707993647,9.171865445,8.885203892,8.461938455,8.526322198,7.988927597,8.133966679,8.304338134,8.708231183,8.584958756,8.159591271,7.783485196,8.562257208,8.36040042
SVN,Slovenia,8.869764665,8.955109597,8.670869973,9.584113709,10.14523112,9.886560454,9.561323953,10.05734712,10.40037585,10.75302569,10.73518688,9.316849507,9.200464033,10.47277074,10.57149199,10.25466808,10.08299891,9.790046889,11.90032355,11.21875121,10.6784577,9.935228138,9.426633396,9.731770548,9.681271843,10.1617634,10.5078331,10.8798415,10.80030474,10.45704291,10.30917025,11.21941043,11.60339899,11.51259548,11.78578251,11.8558552,11.87933919,11.77137281,12.01456318,10.84364615,10.84770013,10.28435471,9.955589209,9.859699553,9.055584873,9.160221679,9.495445849,9.659342054,9.581860503,9.357678537,8.70207353,8.970780476,8.782225631
SWE,Sweden,14.43060802,13.46674257,13.48550812,13.87015181,12.96704889,13.03930049,13.8184753,13.29071703,12.67253731,13.0512114,12.1249189,11.208162,10.41632231,9.811367196,9.800282476,10.22745827,10.31930057,10.03804905,9.745952668,9.367127031,9.246086847,9.18674824,9.445716627,9.427799587,9.669295585,9.56033294,10.1436803,9.605387596,9.61924067,9.485181172,9.097112447,9.055783326,9.240980175,9.301017777,9.130715229,9.010231215,9.256037199,8.890543003,8.474352248,7.790688545,8.368161088,7.779260449,7.371174529,7.078712305,6.853588829,6.828486781,6.747987295,6.671007353,6.346528435,6.235268666,6.202047675,6.027883924,5.914055731
SWZ,Eswatini,4.254911507,4.173601234,4.221522401,4.234863836,4.185031618,4.204425014,4.248647563,4.033042304,4.638947093,4.59584576,4.572339517,4.386831023,4.217781164,3.889529202,3.781860084,3.853018072,3.847993925,3.684459886,3.578717566,3.541907859,3.883306586,3.891471503,3.644195721,3.196059881,3.940451585,3.837685968,3.548752503,3.517341376,3.381262051,3.545570711,3.213905441,3.06816327,3.073473179,3.084649628,3.101931705,3.046884192,2.941371809,2.967346599,2.847646284,2.748216462,2.415725445,2.263773517,2.235092466,2.3629814,2.329018939,2.317077062,2.333934163,2.259853458,2.240064821,2.261914899,2.207459769,2.202376325,2.279181372
SYC,Seychelles,2.584877277,2.595095769,2.563664748,2.596403181,2.72064391,2.77263376,2.807909266,2.826891615,2.830127249,3.125254627,3.054690509,2.48599769,2.197053431,3.48769742,3.511488699,3.635197294,3.596663925,5.000687846,6.548943779,6.293003402,4.677530419,6.345113886,5.380115806,5.294597814,5.203322644,5.358377188,5.487082292,5.725838976,5.777194339,5.814670222,10.52350653,11.16921328,9.914928008,9.754861243,13.17298963,11.84335633,12.78600182,10.6027593,11.18860398,12.04726569,11.04597439,9.380338935,10.58238989,9.538120097,10.97162303,11.49652177,12.31292341,12.54031955,11.30071408,11.65427856,11.77539537,12.14381688,12.36472947
SYR,Syria,2.507121566,2.426791248,2.399960225,2.224163449,2.603967984,3.123974551,3.306283152,3.262743331,3.321386119,3.511913599,3.392392337,3.52873699,3.717614264,4.037928387,4.16672614,3.823846475,3.8886496,4.535111937,4.574799999,4.692278435,5.149987406,5.65513207,5.452924974,5.594763854,5.654240599,5.620248222,5.681654435,5.478799814,5.485129504,5.301015432,5.311766432,4.765035181,4.427926477,4.382403874,4.357377709,4.899664647,4.842871812,4.869040588,4.689401476,4.455280053,4.423101141,4.238628559,3.449086071,2.611171784,2.426784873,2.386393094,2.3568516,2.460282372,2.510630384,2.434951766,2.332562735,2.30011092,2.262754927
TCA,Turks and Caicos Islands,0.916863327,0.924704053,1.029350816,1.017268237,0.927205066,1.026777691,0.95235131,1.000416879,0.987944653,0.967685348,0.942365409,0.917405298,0.873773672,0.851207326,0.890383108,0.885043444,0.897381396,0.918842695,0.952288023,0.955242873,0.926015111,0.914694866,0.900083909,0.88297189,0.870089638,0.859108098,0.846679254,0.831634062,0.857330157,0.846448323,1.447017367,1.44343142,1.694850991,1.45195969,1.516058413,1.676022537,1.879986547,2.174909543,2.355810855,2.510862278,2.694592822,2.173958702,2.265987577,2.600124658,2.691268571,2.667754858,2.787022966,2.685882928,2.926651713,3.23312025,2.746140504,2.641201867,2.651096395
TCD,Chad,2.496824861,2.482691926,2.576438777,2.291763419,1.868101346,1.894499822,1.93123733,2.022389825,2.077900473,2.104345898,2.101136,2.088474461,2.161536351,2.10540034,1.700848097,1.673992403,1.741180233,1.777820213,1.783787709,1.809066396,1.869513315,2.934770542,2.962513405,2.95441609,3.012163565,3.053996988,3.064104342,3.069042544,3.127806675,3.174799075,3.195641177,3.23766495,3.286838917,3.384499097,3.565145251,3.630487352,3.669643844,3.730295647,3.773247645,3.836900402,3.93371355,3.997484722,4.11870625,4.205043009,4.281627712,4.497012808,4.594873889,4.71318414,4.836225707,4.945963808,5.040503048,5.130440166,5.206451282
TGO,Togo,0.94317673,0.915968757,0.931239967,0.881190012,0.864804126,0.897327671,0.870032282,0.908583504,0.921567541,0.922910133,0.859221431,0.842400168,0.909672819,0.80360648,0.814388952,0.805802278,0.874059195,0.888235538,0.929965362,0.910710398,0.942369858,0.896762918,0.805627392,0.78297791,0.892946919,0.855004567,1.000047052,0.941980222,1.009262856,1.083777443,1.055110826,1.027547485,1.036864451,1.077686748,1.059020983,1.066940968,1.036338565,1.023610418,1.079267111,1.278811529,1.234470466,1.192537627,1.228526843,1.179337563,1.14679093,1.11874556,1.172931006,1.143200571,1.179791477,1.215770866,1.238056219,1.259112671,1.261824145
THA,Thailand,3.263828372,3.191885829,3.080035709,3.253865931,3.084406021,3.229061927,3.224736356,3.32023088,3.374592038,3.282796685,3.302244644,3.254326852,3.166697447,3.242608614,3.304971231,3.38450842,3.291989927,3.388120158,3.59613846,3.779728232,3.92165956,4.146877894,4.288087187,4.487220759,4.705353888,4.930310167,5.210882012,5.261770293,4.787564683,4.907547562,4.854553419,5.004724074,5.155902533,5.359563202,5.660096322,5.826214079,5.874824268,6.065977585,6.08571118,6.029950363,6.345959462,6.297435132,6.576679855,6.715856629,6.539975117,6.517063351,6.533563772,6.510367229,6.450875888,6.544374622,6.474488015,6.556611704,6.668027776
TJK,Tajikistan,4.536657751,4.516648467,4.568363263,4.625979388,4.684859604,4.815745706,4.760993737,4.722222979,4.708168633,4.687202476,4.901787528,4.792365552,4.613686596,4.591631879,4.505946127,4.534183653,4.543187084,4.509906682,4.416221428,4.309294132,4.225256021,4.242484662,3.423956936,2.584193401,2.096741498,1.966834557,1.742045592,1.743609226,1.738247392,1.68718621,1.734139911,1.625977401,1.727326961,1.592256224,1.878058005,1.7625493,1.823572072,1.9928958,1.784764887,1.644548318,1.592721848,1.553282358,1.640730274,1.631026231,1.770634926,1.823704463,1.903183663,2.057013731,2.167738555,2.227403226,2.236465261,2.322961977,2.321433926
TKM,Turkmenistan,20.5351191,20.10595455,20.41652932,20.84353177,21.39322339,22.55807846,22.72547921,22.86451816,23.09133822,23.34160606,23.79437024,23.66233766,23.69615656,23.75775265,24.02213044,24.33025092,24.52970948,24.72125865,24.74125158,24.34592444,23.51834982,21.28574427,15.11823901,15.40031938,14.13986077,13.77520273,13.10717012,11.00046189,11.5127572,14.37459723,16.37810865,16.62609203,17.96859163,20.14686754,20.96311412,21.0880602,21.69407545,22.72126598,23.27828985,18.66671681,20.19114578,22.4118663,22.99156681,22.96230478,22.41693756,22.7755291,21.96167361,21.38339066,21.09829315,20.95159138,20.4740798,20.92601829,20.79676862
TLS,Timor-Leste,1.182035596,1.185781456,1.241154719,1.229195222,1.19524225,1.121797359,1.035081878,0.954610799,0.900636012,0.793775832,0.751228935,0.758219665,0.78182233,0.79529097,0.821865505,0.811096771,0.802796819,0.792104836,0.742701934,0.761685635,0.791394608,0.887348747,0.832658702,0.832982663,0.898700313,0.915688383,0.942545692,0.91234293,1.029473049,1.023609091,1.173967422,1.274544575,1.213298654,1.382681661,1.774034997,1.988316535,3.571939643,3.826636813,4.233623315,3.723697916,3.541463423,3.752538564,3.994993854,3.819872052,3.001159985,2.959305889,2.571547855,2.418771057,2.382602093,2.223081696,1.869839742,1.820240276,1.718031223
TON,Tonga,0.935799988,0.91431135,0.91886052,1.019386907,1.105497713,1.123537256,1.178095482,1.263874489,1.432009736,1.444862225,1.479784909,1.743915268,1.630375691,1.456737741,1.314876447,1.492401173,1.312701531,1.787547133,2.020381493,2.067940913,1.988683978,2.015236619,2.027566538,1.999969916,2.36683548,2.154722386,2.330587759,2.464526911,2.534656343,2.499567259,2.223544239,2.133454835,2.221368808,2.431529544,2.264858439,2.353598258,2.462012945,2.184854263,2.271462604,2.375146284,2.294872335,2.228218148,2.211315331,2.207758449,2.326894659,2.368015029,2.440696571,2.740841436,2.513919286,2.821473487,2.457840006,2.497971797,2.514432673
TTO,Trinidad and Tobago,9.975422618,9.906771433,10.0841201,10.3517057,10.08098987,9.476432389,10.5492665,11.31653384,11.8411753,11.34117582,12.01626413,12.44413295,13.6565138,13.94800513,14.29990793,14.45359939,14.11776581,14.36779092,15.16003709,15.0081259,14.88959577,14.99262921,15.11248485,14.88739904,16.36811961,15.78768923,16.83510968,16.83386419,20.32022091,21.14927459,22.45172092,24.88338787,27.10302201,32.13085208,34.65855415,39.97161619,44.67816502,45.62401251,44.45653049,43.78071521,46.68443842,46.05882044,43.3261302,42.62047684,42.27455911,41.15496911,36.81620805,37.2418727,37.32366699,37.81801476,34.29936937,32.84507957,33.26878594
TUN,Tunisia,2.144783471,2.17187703,2.264549448,2.242321991,2.350485652,2.375130872,2.32843591,2.459158212,2.517650606,2.639780537,2.760852926,2.761400769,2.669832927,2.844515872,2.869876298,2.864135338,2.826106846,2.801895614,2.831674131,2.913238979,2.905838532,2.967179212,3.038222539,3.045738663,2.962442322,2.967065545,3.056061942,3.095780279,3.207131304,3.332919932,3.420367739,3.501330397,3.444810433,3.392863956,3.528338182,3.612829046,3.718162098,3.755301437,3.841973126,3.801980567,3.965819645,3.743113514,3.883071891,3.815575652,3.942145185,3.934574245,3.814037661,3.773901158,3.752668809,3.716788904,3.535986457,4.076064373,4.107516943
TUR,Türkiye,2.938309757,2.988721319,3.157425219,3.244268398,3.250286899,3.355055994,3.531721376,3.689365129,3.601710057,3.405816223,3.441831826,3.436278073,3.539541866,3.54844804,3.609974016,3.624900957,3.805225547,3.985894442,3.831957898,4.039381458,4.229942925,4.091221809,4.198994763,4.245682132,4.102523459,4.353907993,4.636183858,4.805908301,4.813473441,4.770722463,5.108082203,4.696093433,4.719967611,4.859973217,4.850869826,4.955793984,5.416602785,5.77643297,5.683844463,5.722395424,5.8775772,6.126510755,6.464928267,6.324523439,6.576760363,6.668005245,6.936841221,7.400539188,7.371632072,7.153488644,7.329736595,7.8897738,8.086737194
TWN,Taiwan,3.707037493,3.615577083,3.83014614,4.036584806,3.922213007,4.105389485,4.597737079,4.785395518,5.177172722,5.283099081,5.552947272,5.090683134,4.942266669,5.106479296,5.185880716,4.96340943,5.549802154,5.724692208,6.440810916,6.839187025,6.920960262,7.345799344,7.668438989,8.11744839,8.503730705,8.909282942,9.290154621,9.873357102,10.37653991,10.6920338,11.40004721,11.7536255,14.16091887,14.57368596,15.0618492,14.69457342,14.1648526,14.50696549,13.70803116,12.90224964,13.11264214,13.3052049,12.96927208,13.16272656,13.37483054,13.21239862,13.33118398,13.51544794,13.41867012,12.95519588,12.82658085,13.42593072,12.86136121
TZA,Tanzania,1.552767042,1.519092703,1.508605829,1.472844037,1.45168021,1.439686513,1.457654212,1.439477343,1.435654237,1.431029846,1.404579458,1.407191475,1.405137391,1.382652594,1.303693733,1.291151486,1.285980801,1.286811287,1.264376058,1.240547046,1.224291439,1.200831169,1.171744575,1.171439528,1.163292809,1.263939066,1.189365669,1.151281313,1.175098274,1.245663384,1.245132651,1.234732224,1.2589221,1.272319417,1.276380429,1.292769089,1.291734459,1.258092316,1.274623597,1.251608252,1.283799601,1.337997004,1.356375215,1.406757438,1.39148862,1.40037546,1.372264293,1.353367973,1.339966128,1.374877496,1.356371646,1.362547496,1.341776407
UGA,Uganda,1.398809581,1.369823815,1.37102718,1.362403473,1.363436144,1.358410786,1.377869255,1.338147769,1.356318705,1.339959903,1.260231895,1.22516293,1.206673778,1.185993791,1.180088051,1.168700016,1.166849343,1.014807279,1.026169977,1.023407272,1.058119145,1.061758662,1.055178642,1.049358415,1.009029711,1.0091691,1.00213159,0.998672221,1.003211953,0.998171544,0.990185237,0.985481457,0.990612512,0.994061605,0.987048754,0.998323805,1.000822829,1.012436924,1.217954676,1.215988944,1.205980864,1.205323396,1.190312815,1.184477611,1.18984224,1.202493546,1.101438081,1.094708052,1.116339128,1.143419195,1.142768594,1.140591289,1.124343257
UKR,Ukraine,13.82858935,14.04626224,14.54112203,15.10093789,15.55448141,15.92031378,16.40419535,16.64093837,16.78463021,17.05930046,17.32172341,17.03353056,16.94633083,16.8925232,16.86836682,16.95229892,17.24316074,17.63976594,17.71067983,17.67376608,18.50098068,17.41267614,15.53840102,13.79737123,11.68027905,11.4279055,9.940804951,9.605626184,9.190456471,9.21398156,9.173903672,9.240400633,9.389386833,10.15372749,9.666769901,9.468536786,9.514065324,9.813699735,9.545059903,8.169462612,8.648234709,9.293720949,9.149315819,8.99780348,7.953981566,6.742921943,6.918099783,6.348019826,6.697567018,6.501290413,6.297973589,5.998011013,4.835580502
URY,Uruguay,10.36444213,10.19589079,10.50767027,10.78153887,11.17682329,11.8538182,11.27466842,11.11911289,11.14536751,11.65055023,12.30558914,12.29387987,11.93719424,10.43221623,9.811258883,9.916977766,9.91219496,10.44220819,11.0535167,10.55185603,9.533414562,10.07083821,10.60768038,10.7639254,10.72635535,10.75532997,11.10880096,10.94612854,10.74988547,11.04415829,10.42545275,10.28520023,10.5064732,10.79694194,11.42456334,11.46407746,12.04755158,11.73165558,12.93626463,12.72059184,11.79612795,12.124711,12.25896475,11.87743035,11.97913615,12.14607166,12.17324258,11.88743461,11.73812079,11.85923164,11.6868918,11.94973788,11.91238046
USA,United States,27.43491819,26.59731136,27.62718835,28.30708145,27.23511781,26.00000655,27.18579331,27.63144387,27.3381441,27.37396446,26.10380677,25.51525647,24.12779053,23.77362672,24.50244318,24.30927405,23.89040841,24.31633444,25.04293733,25.07056859,24.40795785,23.98509889,24.14031426,24.38767511,24.54348197,24.53478395,24.88055241,25.61634984,25.47871144,25.18733814,25.49153164,24.94607516,24.14407176,24.16240506,24.26015474,24.06356934,23.47270797,23.57657505,22.76923586,21.04010066,21.66424636,20.84970466,19.91973417,20.22723795,20.17490934,19.65605202,19.14191169,18.83352425,19.24217545,18.69754973,16.94337093,17.74597,17.90106495
UZB,Uzbekistan,9.083006752,8.925053239,9.079104076,9.26769506,9.48062889,9.831839193,9.811532234,9.801994633,9.847883992,9.839077442,9.962455866,9.755617018,9.656090766,9.604542339,9.587077191,9.591306956,9.600828748,9.611631662,9.499619621,9.279808063,8.658425097,8.438509493,7.804274046,7.686084686,7.411769706,6.768595932,6.758622802,6.642641599,7.207784969,7.042194794,7.32183069,7.455349764,7.80671874,7.262685767,7.267715029,7.226081528,7.597243918,7.271923838,7.606165247,6.840728798,7.269886664,7.322656744,6.841364869,6.677187666,6.288490203,6.065549863,6.295063434,6.362112099,6.586373884,6.675528537,6.374496136,6.585579843,6.673326466
VCT,Saint Vincent and the Grenadines,0.616036534,0.621952546,0.646426758,0.656223859,0.641426011,0.669462537,0.656390149,0.675111782,0.677483172,0.680987589,0.68303361,0.687601873,0.685702717,0.69143018,0.72845875,0.729378438,0.70526641,0.675941922,0.742315762,0.826547677,0.817805819,0.79631903,0.855750625,0.804292267,1.005263647,1.057259564,1.008851023,1.101330558,1.168602537,1.154530194,0.951691767,1.017264725,1.071935392,1.109330941,1.158259143,1.175461211,1.230198532,1.297878189,1.331015718,1.714520738,1.481471261,1.25843167,1.44315452,1.416147144,1.474769248,1.458177699,1.499591472,1.55494531,1.559193318,1.523644036,1.386149549,1.360887814,1.392502169
VEN,Venezuela,8.686522175,8.387310991,8.133066073,8.737311051,8.3693341,7.757815145,7.897642127,7.959746786,8.148767441,8.79743221,9.131289496,8.982888586,8.814722761,8.539703868,8.495673221,8.346652354,8.297681784,8.152178347,8.11629915,8.311325248,8.395665487,8.224403299,8.163118555,8.323196476,8.250478142,8.742760404,9.043232189,9.302133937,9.368353143,8.989181527,9.241461676,9.27136284,9.241081363,8.894386739,9.107693796,9.240184577,9.050844252,8.891124133,9.122685109,8.934109619,8.98833196,8.754450811,9.571795196,9.391187105,9.188828718,8.474522082,7.874800242,7.313510088,6.704950899,5.782586795,4.481890774,4.76703676,4.994906437
VGB,British Virgin Islands,0.939425239,0.92799695,1.07923923,1.075334759,0.968407473,1.130142247,1.034072223,1.121020043,1.115628576,1.095276798,1.069302413,1.450791494,1.33703473,1.265397637,0.95944773,0.931633198,0.64289074,1.389993074,1.430509168,1.414932715,1.293360548,1.287037831,1.270879234,1.231915657,1.208622115,1.180884897,1.442041509,1.437885852,1.435972723,1.374070302,1.511995193,1.52261675,1.619137404,1.749119992,1.774412457,1.802030051,2.018282726,2.139044428,2.30207091,2.552354744,2.751222323,2.20212279,2.29077751,2.650721261,2.679502117,2.587456947,2.696648697,2.296656144,3.04298468,2.691338828,2.298397491,2.206907719,2.284169112
VNM,Vietnam,2.171313335,2.104252088,2.0682088,2.105294325,2.017120073,1.968758992,1.91070077,1.943286596,1.885656632,1.842882851,1.823120998,1.814221111,1.821056939,1.802132379,1.765298345,1.742929959,1.74346639,1.728580302,1.718995752,1.658531557,1.642302099,1.669991556,1.682101812,1.732382172,1.789653716,1.860498516,1.93297941,1.984147505,2.078757823,2.124540992,2.178434773,2.217268665,2.377452589,2.46096625,2.721093362,2.845491046,2.896940477,3.032623182,3.134148118,3.329997669,3.491065062,3.477350353,3.4379515,3.496952785,3.633868743,3.826605737,4.015695152,4.043698151,4.579820765,5.067906647,5.077801499,5.003072332,4.882072312
VUT,Vanuatu,3.48773172,3.632921681,3.609138092,3.946358661,4.1870866,3.980278113,3.967662861,3.808502583,3.604851104,3.509351539,3.474603186,3.248656433,3.218511471,3.198315846,3.057274545,3.259389279,3.103746183,3.121348463,3.274896404,3.156813544,3.270863264,3.207946446,2.980317234,3.045281401,3.015850456,2.951249945,2.93223703,2.924881147,2.914816239,2.915635486,2.992501422,2.86823469,2.787811668,2.88040183,2.713333088,2.692421381,2.625850317,3.125555558,3.070977837,2.948819798,2.969522772,3.050652143,2.855591013,2.805399662,2.851016545,2.535403166,2.212004779,2.308999491,2.456437799,2.323934479,2.077710037,1.995793298,1.914769122
WSM,Samoa,1.180500363,1.165838684,1.185222633,1.275888734,1.422918438,1.329474522,1.327817784,1.355802373,1.360055596,1.417523534,1.481832977,1.496690877,1.60498389,1.600330181,1.702393859,1.661515947,1.576062897,1.725440637,1.729949935,1.861898583,1.852780941,1.844660966,1.727124937,1.797381037,1.832690993,1.778776102,1.794110706,1.831895478,1.86660822,1.838036038,2.279613193,2.406514053,2.420551687,2.450619198,2.421425114,2.451642655,2.435835944,2.417088398,2.423471497,2.510616667,2.62186761,2.673960215,2.677129533,2.720720336,2.74604271,3.03934766,3.054413682,3.017225392,2.98782252,3.008018653,2.712144623,2.712894932,2.701596531
YEM,Yemen,0.962132706,0.995248417,1.02111058,1.051630564,1.065587105,1.044395124,1.061839394,1.047296653,1.058584303,1.059420262,1.142647167,1.118807012,1.147100896,1.169760884,1.152223426,1.159232141,1.178785467,1.221532268,1.490609902,1.499014157,1.51294889,1.590114838,1.564402337,1.490151029,1.582995271,1.560437076,1.563770157,1.617390601,1.630574545,1.751835836,1.859547223,1.863394461,1.831948878,2.052006989,2.049841227,2.204677886,2.364977234,2.410482763,2.320904958,2.414115418,2.401680892,2.154224172,1.966608663,2.277776663,2.169640016,1.302831309,1.094752377,1.125897828,1.205358897,1.237703679,1.17863737,1.196556847,1.203637038
ZAF,South Africa,10.68048365,10.37118788,10.39170124,10.87893309,10.94427119,11.3530931,11.6603526,11.45094094,10.44887809,10.53212055,10.79882662,11.07083826,11.08336762,10.90847405,11.28402494,11.1864771,10.88692725,11.14550517,11.07862187,10.82583876,10.96731022,10.52122949,10.12473721,9.989489474,9.929501512,10.17773492,10.32018771,10.59273126,10.58866953,10.0409827,9.99895154,10.09256704,10.2651573,10.70313489,11.26217967,11.37794462,11.33732797,11.65304871,12.12538389,11.37031531,11.40121138,10.89081025,11.11927189,11.19430159,11.28450678,10.6723451,10.53978663,10.62770016,10.55410043,10.52502442,9.39122565,9.238889059,8.909454823
ZMB,Zambia,3.062995285,3.023184975,3.055660845,3.053328318,2.99880033,2.960018744,2.947207619,2.805694328,2.683383898,2.562631187,2.492109293,2.407922644,2.406262875,2.292165419,2.177068637,2.205395183,2.192257821,2.144947915,2.138979074,2.125196108,2.029074687,2.00234328,1.958813513,1.874309487,1.745942289,1.664045983,1.571468305,1.648616507,1.623303118,1.583618802,1.515806209,1.513337895,1.458769367,1.440913343,1.417680528,1.437075917,1.423924094,1.340817265,1.316889522,1.414036316,1.448540803,1.396474121,1.585077445,1.594554934,1.589542567,1.551959402,1.541546347,1.593636172,1.61406963,1.579386336,1.550071904,1.543273031,1.531615666
ZWE,Zimbabwe,4.2981876,4.271838847,4.067296835,4.215143449,4.093890257,3.853680819,3.916979275,3.680875305,3.42036413,3.225005134,3.156564481,3.034329856,2.966327498,2.843719403,2.810174869,2.956859466,3.111217432,3.431338685,3.288310757,3.232120873,3.462254626,3.377101332,3.391429295,2.913571287,2.781543602,2.723781577,2.802953203,2.676097202,2.71149433,2.945089067,2.759752556,2.743053178,2.505686709,2.22365827,2.13470405,2.209665636,2.098342774,2.068275551,1.843230334,1.861344992,2.052406954,2.186101308,2.195924015,2.18719079,1.991441522,2.00350974,1.837531127,1.764977628,1.849044637,1.74634184,1.602987622,1.634848101,1.637386946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
